episode,method,seed,team_size,communication_mode,step,robot_id,previous_x,previous_y,preferred_x,preferred_y,proposed_x,proposed_y,actual_x,actual_y,path_increment,cumulative_robot_path,wait_flag,dynamic_blocked,static_blocked,consecutive_wait_steps,deadlock_flag,recovered_flag,revisit_flag,cross_robot_overlap_flag
65,LiteDARE-Map-Region,6503062,2,compressed,29,1,-12.0,-28.0,-20.0,-28.0,-20.0,-28.0,-20.0,-28.0,8.0,261.30745792388916,False,False,False,0,False,False,True,False
65,LiteDARE-Map-Region,6503062,2,compressed,30,0,12.0,-4.0,4.0,0.0,4.0,0.0,4.0,0.0,8.9442720413208,255.0081148147583,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,30,1,-20.0,-28.0,-28.0,-32.0,-28.0,-32.0,-28.0,-32.0,8.9442720413208,270.25172996520996,False,False,False,0,False,False,True,False
65,LiteDARE-Map-Region,6503062,2,compressed,31,0,4.0,0.0,12.0,-4.0,12.0,-4.0,12.0,-4.0,8.9442720413208,263.9523868560791,False,False,False,0,False,False,True,False
65,LiteDARE-Map-Region,6503062,2,compressed,31,1,-28.0,-32.0,-36.0,-32.0,-36.0,-32.0,-36.0,-32.0,8.0,278.25172996520996,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,32,0,12.0,-4.0,12.0,-12.0,12.0,-12.0,12.0,-12.0,8.0,271.9523868560791,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,32,1,-36.0,-32.0,-44.0,-32.0,-44.0,-32.0,-44.0,-32.0,8.0,286.25172996520996,False,False,False,0,False,False,True,False
65,LiteDARE-Map-Region,6503062,2,compressed,33,0,12.0,-12.0,12.0,-20.0,12.0,-20.0,12.0,-20.0,8.0,279.9523868560791,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,33,1,-44.0,-32.0,-48.0,-40.0,-48.0,-40.0,-48.0,-40.0,8.9442720413208,295.19600200653076,False,False,False,0,False,False,True,False
65,LiteDARE-Map-Region,6503062,2,compressed,34,0,12.0,-20.0,4.0,-20.0,4.0,-20.0,4.0,-20.0,8.0,287.9523868560791,False,False,False,0,False,False,True,False
65,LiteDARE-Map-Region,6503062,2,compressed,34,1,-48.0,-40.0,-52.0,-44.0,-52.0,-44.0,-52.0,-44.0,5.656854152679443,300.8528561592102,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,35,0,4.0,-20.0,4.0,-28.0,4.0,-28.0,4.0,-28.0,8.0,295.9523868560791,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,35,1,-52.0,-44.0,-48.0,-40.0,-48.0,-40.0,-48.0,-40.0,5.656854152679443,306.50971031188965,False,False,False,0,False,False,True,False
65,LiteDARE-Map-Region,6503062,2,compressed,36,0,4.0,-28.0,4.0,-36.0,4.0,-36.0,4.0,-36.0,8.0,303.9523868560791,False,False,False,0,False,False,True,True
65,LiteDARE-Map-Region,6503062,2,compressed,36,1,-48.0,-40.0,-44.0,-32.0,-44.0,-32.0,-44.0,-32.0,8.9442720413208,315.45398235321045,False,False,False,0,False,False,True,False
65,LiteDARE-Map-Region,6503062,2,compressed,37,0,4.0,-36.0,0.0,-44.0,0.0,-44.0,0.0,-44.0,8.9442720413208,312.8966588973999,False,False,False,0,False,False,True,True
65,LiteDARE-Map-Region,6503062,2,compressed,37,1,-44.0,-32.0,-44.0,-24.0,-44.0,-24.0,-44.0,-24.0,8.0,323.45398235321045,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,38,0,0.0,-44.0,4.0,-36.0,4.0,-36.0,4.0,-36.0,8.9442720413208,321.8409309387207,False,False,False,0,False,False,True,False
65,LiteDARE-Map-Region,6503062,2,compressed,38,1,-44.0,-24.0,-44.0,-16.0,-44.0,-16.0,-44.0,-16.0,8.0,331.45398235321045,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,39,0,4.0,-36.0,4.0,-32.0,4.0,-32.0,4.0,-32.0,4.0,325.8409309387207,False,False,False,0,False,False,True,False
65,LiteDARE-Map-Region,6503062,2,compressed,39,1,-44.0,-16.0,-44.0,-8.0,-44.0,-8.0,-44.0,-8.0,8.0,339.45398235321045,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,40,0,4.0,-32.0,4.0,-28.0,4.0,-28.0,4.0,-28.0,4.0,329.8409309387207,False,False,False,0,False,False,True,False
65,LiteDARE-Map-Region,6503062,2,compressed,40,1,-44.0,-8.0,-48.0,0.0,-48.0,0.0,-48.0,0.0,8.9442720413208,348.39825439453125,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,41,0,4.0,-28.0,4.0,-24.0,4.0,-24.0,4.0,-24.0,4.0,333.8409309387207,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,41,1,-48.0,0.0,-48.0,8.0,-48.0,8.0,-48.0,8.0,8.0,356.39825439453125,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,42,0,4.0,-24.0,4.0,-20.0,4.0,-20.0,4.0,-20.0,4.0,337.8409309387207,False,False,False,0,False,False,True,False
65,LiteDARE-Map-Region,6503062,2,compressed,42,1,-48.0,8.0,-52.0,16.0,-52.0,16.0,-52.0,16.0,8.9442720413208,365.34252643585205,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,43,0,4.0,-20.0,8.0,-16.0,8.0,-16.0,8.0,-16.0,5.656854152679443,343.49778509140015,False,False,False,0,False,False,True,False
65,LiteDARE-Map-Region,6503062,2,compressed,43,1,-52.0,16.0,-52.0,24.0,-52.0,24.0,-52.0,24.0,8.0,373.34252643585205,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,44,0,8.0,-16.0,12.0,-16.0,12.0,-16.0,12.0,-16.0,4.0,347.49778509140015,False,False,False,0,False,False,True,False
65,LiteDARE-Map-Region,6503062,2,compressed,44,1,-52.0,24.0,-44.0,28.0,-44.0,28.0,-44.0,28.0,8.9442720413208,382.28679847717285,False,False,False,0,False,False,False,False
